old:	 userId = 0017550b3a324275a5d542e7d74a6d8b	 clientCode = [-9, -9, 43, 20, 43, 20, 63, 41, 83, -77, -97]	 channelId = 10000	 matchCode.A = [-9, -1, 43, 20, 43, 22, 63, 41, 83, -109, -65, 2, 0, -30, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -32, 76]	 matchCode.B = 6	 result.channel_id = 226
new:	 userId = 033851dd09004d1c9b189dbf5dfce5c5	 clientCode = [-16, 64, 24, 0, -32, -42, 1, 22, -20, -35, 64]	 channelId = 10000	 matchCode.A = [-8, 64, 24, -128, -16, -34, 1, 22, -20, -35, 64, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 35, 42]	 matchCode.B = 4	 result.channel_id = 1
old:	 userId = 033d6b07ac0840099b624978b05b35bf	 clientCode = [-21, 64, -106, -1, -108, -8, -8, -64, -76, 44, 64]	 channelId = 10000	 matchCode.A = [-21, 0, -106, -1, -44, -8, -8, -48, -76, 44, 0, 4, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -7, -92]	 matchCode.B = 3	 result.channel_id = 212
new:	 userId = 033d6b07ac0840099b624978b05b35bf	 clientCode = [-21, 64, -106, -1, -108, -8, -8, -64, -76, 44, 64]	 channelId = 10000	 matchCode.A = [-21, 0, -106, -1, -44, -8, -8, -48, -76, 44, 0, 4, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -7, -92]	 matchCode.B = 3	 result.channel_id = 212
old:	 userId = 034f674dcb604601b2e4b8e74c0b9760	 clientCode = [-7, -108, 16, -80, -16, -65, 23, 31, -116, -99, -12]	 channelId = 10000	 matchCode.A = [-7, -128, 16, -8, -16, -65, 23, 31, -116, -99, -12, 3, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -24, 49]	 matchCode.B = 1	 result.channel_id = 1
new:	 userId = 034f674dcb604601b2e4b8e74c0b9760	 clientCode = [-7, -108, 16, -80, -16, -65, 23, 31, -116, -99, -12]	 channelId = 10000	 matchCode.A = [-7, -128, 16, -8, -16, -65, 23, 31, -116, -99, -12, 3, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -24, 49]	 matchCode.B = 1	 result.channel_id = 1
old:	 userId = 038fe3319e364d6685ed150a8bfee66e	 clientCode = [-33, 18, 23, -16, -106, 15, -65, -33, -91, 80, -23]	 channelId = 10000	 matchCode.A = [-97, 18, 23, -12, -105, 31, -65, -33, -91, 80, -23, 5, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -54, 74]	 matchCode.B = 5	 result.channel_id = 221
new:	 userId = 038fe3319e364d6685ed150a8bfee66e	 clientCode = [-33, 18, 23, -16, -106, 15, -65, -33, -91, 80, -23]	 channelId = 10000	 matchCode.A = [-97, 18, 23, -12, -105, 31, -65, -33, -91, 80, -23, 5, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -54, 74]	 matchCode.B = 5	 result.channel_id = 221
old:	 userId = 03aeecb171ad4c728c1ef2ee408a4f90	 clientCode = [-1, 0, 0, 20, -32, -128, -42, -65, -54, -35, -10]	 channelId = 301	 matchCode.A = [-1, 0, 0, 20, -32, -128, -42, -1, -56, -43, -10, 3, 1, 45, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -109, 127]	 matchCode.B = 4	 result.channel_id = 301
new:	 userId = 03aeecb171ad4c728c1ef2ee408a4f90	 clientCode = [-1, 0, 0, 20, -32, -128, -42, -65, -54, -35, -10]	 channelId = 301	 matchCode.A = [-1, 0, 0, 20, -32, -128, -42, -1, -56, -43, -10, 3, 1, 45, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -109, 127]	 matchCode.B = 4	 result.channel_id = 301
old:	 userId = 03fee4e3572f4071bee6aef4660d9791	 clientCode = [-65, 10, 22, 41, -122, -21, 0, -112, 60, -127, 23]	 channelId = 10000	 matchCode.A = [-97, 14, 86, 41, -122, -21, 0, -112, 60, -128, 23, 1, 0, 8, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 37, -3]	 matchCode.B = 1	 result.channel_id = 8
new:	 userId = 03fee4e3572f4071bee6aef4660d9791	 clientCode = [-65, 10, 22, 41, -122, -21, 0, -112, 60, -127, 23]	 channelId = 10000	 matchCode.A = [-97, 14, 86, 41, -122, -21, 0, -112, 60, -128, 23, 1, 0, 8, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 37, -3]	 matchCode.B = 1	 result.channel_id = 8
old:	 userId = 0401acb625d34bd29c19fd8805845d39	 clientCode = [44, 72, 8, 0, 40, -73, -9, -9, -1, -82, 0]	 channelId = 10000	 matchCode.A = [44, 104, 8, 16, 40, -9, -9, -9, -65, -82, 0, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 17, 96]	 matchCode.B = 9	 result.channel_id = 223
new:	 userId = 0401acb625d34bd29c19fd8805845d39	 clientCode = [44, 72, 8, 0, 40, -73, -9, -9, -1, -82, 0]	 channelId = 10000	 matchCode.A = [44, 104, 8, 16, 40, -9, -9, -9, -65, -82, 0, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 17, 96]	 matchCode.B = 9	 result.channel_id = 223
old:	 userId = 041fd3b9819f40f4881752ee799b891e	 clientCode = [65, 75, 0, 0, -5, 74, 11, 22, 50, -5, 96]	 channelId = 10000	 matchCode.A = [65, 65, 0, 0, -5, 74, 11, 7, 50, -5, 96, 0, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -99, -40]	 matchCode.B = 5	 result.channel_id = 212
new:	 userId = 041fd3b9819f40f4881752ee799b891e	 clientCode = [65, 75, 0, 0, -5, 74, 11, 22, 50, -5, 96]	 channelId = 10000	 matchCode.A = [65, 65, 0, 0, -5, 74, 11, 7, 50, -5, 96, 0, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -99, -40]	 matchCode.B = 5	 result.channel_id = 212
old:	 userId = 0422af0e0dcb4b34ba7fcb397310880d	 clientCode = [69, -50, 41, 0, 107, 127, 29, 63, 31, -9, -106]	 channelId = 10000	 matchCode.A = [101, -50, 41, 0, 107, 127, 5, 63, 31, -9, -106, 2, 0, 6, -84, 31, 11, -104, 0, 0, 1, 98, 60, -30, -20, 126]	 matchCode.B = 14	 result.channel_id = 6
new:	 userId = 0422af0e0dcb4b34ba7fcb397310880d	 clientCode = [69, -50, 41, 0, 107, 127, 29, 63, 31, -9, -106]	 channelId = 10000	 matchCode.A = [101, -50, 41, 0, 107, 127, 5, 63, 31, -9, -106, 2, 0, 6, -84, 31, 11, -104, 0, 0, 1, 98, 60, -30, -20, 126]	 matchCode.B = 14	 result.channel_id = 6
old:	 userId = 043da49d898f4bc2a0cc35936a315fbb	 clientCode = [105, -105, 31, -4, -32, -1, 23, -41, -124, -35, -10]	 channelId = 10000	 matchCode.A = [105, -108, 31, -4, -16, -1, 23, -41, -124, -35, -10, 1, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 101, 23]	 matchCode.B = 19	 result.channel_id = 1
new:	 userId = 043da49d898f4bc2a0cc35936a315fbb	 clientCode = [105, -105, 31, -4, -32, -1, 23, -41, -124, -35, -10]	 channelId = 10000	 matchCode.A = [105, -108, 31, -4, -16, -1, 23, -41, -124, -35, -10, 1, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 101, 23]	 matchCode.B = 19	 result.channel_id = 1
old:	 userId = 043e80a190924924850a6d3645b52d8c	 clientCode = [-17, 105, 40, -23, -5, 15, 15, 8, 104, -101, -23]	 channelId = 10000	 matchCode.A = [-17, 105, 40, -21, -5, 15, 15, 8, 72, -69, -23, 0, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -115, 40]	 matchCode.B = 5	 result.channel_id = 12
new:	 userId = 043e80a190924924850a6d3645b52d8c	 clientCode = [-17, 105, 40, -23, -5, 15, 15, 8, 104, -101, -23]	 channelId = 10000	 matchCode.A = [-17, 105, 40, -21, -5, 15, 15, 8, 72, -69, -23, 0, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -115, 40]	 matchCode.B = 5	 result.channel_id = 12
old:	 userId = 046d0ac32f7b4f41a70bc0db0d2d1c4d	 clientCode = [-65, 105, 9, 5, 107, 43, -65, 96, 59, 26, -3]	 channelId = 212	 matchCode.A = [-65, 105, 9, 7, 107, 43, -65, 32, -70, 26, -3, 0, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -30, -20, 91]	 matchCode.B = 13	 result.channel_id = 212
new:	 userId = 046d0ac32f7b4f41a70bc0db0d2d1c4d	 clientCode = [-65, 105, 9, 5, 107, 43, -65, 96, 59, 26, -3]	 channelId = 212	 matchCode.A = [-65, 105, 9, 7, 107, 43, -65, 32, -70, 26, -3, 0, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -30, -20, 91]	 matchCode.B = 14	 result.channel_id = 212
old:	 userId = 048a722375164209bb52cf3adbbe0f8d	 clientCode = [-63, 64, 0, 32, -31, 15, 11, 7, 34, -1, 96]	 channelId = 10000	 matchCode.A = [-63, 64, 0, 32, -21, 15, 15, 7, 38, -1, 96, 0, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -92, -20]	 matchCode.B = 19	 result.channel_id = 212
new:	 userId = 048a722375164209bb52cf3adbbe0f8d	 clientCode = [-63, 64, 0, 32, -31, 15, 11, 7, 34, -1, 96]	 channelId = 10000	 matchCode.A = [-63, 64, 0, 32, -21, 15, 15, 7, 38, -1, 96, 0, 0, -44, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -92, -20]	 matchCode.B = 19	 result.channel_id = 212
old:	 userId = 049ced04d235452da6ea057365c2e86b	 clientCode = [11, 16, -108, 1, -106, -3, -97, 23, -75, 21, 23]	 channelId = 10000	 matchCode.A = [43, 16, -108, 1, -106, -1, -97, -105, -76, 21, 23, 2, 0, 6, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 3, 78]	 matchCode.B = 6	 result.channel_id = 6
new:	 userId = 049ced04d235452da6ea057365c2e86b	 clientCode = [11, 16, -108, 1, -106, -3, -97, 23, -75, 21, 23]	 channelId = 10000	 matchCode.A = [43, 16, -108, 1, -106, -1, -97, -105, -76, 21, 23, 2, 0, 6, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 3, 78]	 matchCode.B = 6	 result.channel_id = 6
old:	 userId = 04bd42d4b5814cfca17a35e037c613ea	 clientCode = [2, -121, 63, 64, 7, 99, -106, 64, 84, 7, -105]	 channelId = 10000	 matchCode.A = [2, -113, 63, 67, 7, 99, -106, 64, 84, 71, -105, 3, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 33, -66]	 matchCode.B = 9	 result.channel_id = 6
new:	 userId = 04bd42d4b5814cfca17a35e037c613ea	 clientCode = [2, -121, 63, 64, 7, 99, -106, 64, 84, 7, -105]	 channelId = 10000	 matchCode.A = [2, -113, 63, 67, 7, 99, -106, 64, 84, 71, -105, 3, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 33, -66]	 matchCode.B = 9	 result.channel_id = 6
old:	 userId = 04c63d5565fa4b40ad9ad3411b427710	 clientCode = [0, 25, 8, 0, 107, 31, 21, 63, -102, -37, 16]	 channelId = 10000	 matchCode.A = [0, 25, 41, 0, 107, 31, 5, 63, -102, -37, 48, 0, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 34, -81]	 matchCode.B = 16	 result.channel_id = 6
new:	 userId = 04c63d5565fa4b40ad9ad3411b427710	 clientCode = [0, 25, 8, 0, 107, 31, 21, 63, -102, -37, 16]	 channelId = 10000	 matchCode.A = [0, 25, 41, 0, 107, 31, 5, 63, -102, -37, 48, 0, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 34, -81]	 matchCode.B = 16	 result.channel_id = 6
old:	 userId = 04c9d68ee89c4598a24886d292b2222b	 clientCode = [47, 20, -108, 9, 7, -1, -105, -97, 29, 5, 22]	 channelId = 10000	 matchCode.A = [47, 20, -108, 9, -105, -1, -97, -97, 29, 5, 22, 1, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 52, -29]	 matchCode.B = 8	 result.channel_id = 6
new:	 userId = 04c9d68ee89c4598a24886d292b2222b	 clientCode = [47, 20, -108, 9, 7, -1, -105, -97, 29, 5, 22]	 channelId = 10000	 matchCode.A = [47, 20, -108, 9, -105, -1, -97, -97, 29, 5, 22, 1, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 52, -29]	 matchCode.B = 8	 result.channel_id = 6
old:	 userId = 04da16cee3ed4ef5abf3728412164594	 clientCode = [105, 68, -1, 107, 23, 34, -32, -105, 13, -124, -128]	 channelId = 10000	 matchCode.A = [105, -42, -1, 105, 23, 34, -32, -105, 13, -124, -128, 2, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 34, -24]	 matchCode.B = 11	 result.channel_id = 12
new:	 userId = 04da16cee3ed4ef5abf3728412164594	 clientCode = [105, 68, -1, 107, 23, 34, -32, -105, 13, -124, -128]	 channelId = 10000	 matchCode.A = [105, -42, -1, 105, 23, 34, -32, -105, 13, -124, -128, 2, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 34, -24]	 matchCode.B = 11	 result.channel_id = 12
old:	 userId = 04e2436faca74f6f80017b6218115f1e	 clientCode = [7, 71, 7, -28, -32, 22, 9, 0, 64, -7, -32]	 channelId = 10000	 matchCode.A = [7, 71, 7, -32, -32, 22, 9, 1, 64, -71, -24, 2, 0, -30, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 5, 104]	 matchCode.B = 1	 result.channel_id = 226
new:	 userId = 04e2436faca74f6f80017b6218115f1e	 clientCode = [7, 71, 7, -28, -32, 22, 9, 0, 64, -7, -32]	 channelId = 10000	 matchCode.A = [7, 71, 7, -32, -32, 22, 9, 1, 64, -71, -24, 2, 0, -30, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 5, 104]	 matchCode.B = 1	 result.channel_id = 226
old:	 userId = 04f97bf478454ed9a771635ad2c57eea	 clientCode = [41, -108, 31, 50, 7, 64, -8, 72, 15, 66, -41]	 channelId = 10000	 matchCode.A = [41, -108, -97, 51, 7, 64, -8, 8, -113, 66, -41, 0, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -89, -72]	 matchCode.B = 8	 result.channel_id = 12
new:	 userId = 04f97bf478454ed9a771635ad2c57eea	 clientCode = [41, -108, 31, 50, 7, 64, -8, 72, 15, 66, -41]	 channelId = 10000	 matchCode.A = [41, -108, -97, 51, 7, 64, -8, 8, -113, 66, -41, 0, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -89, -72]	 matchCode.B = 8	 result.channel_id = 12
old:	 userId = 0519a88bc0674c6480e0b723d386cfe5	 clientCode = [-24, -3, 2, 96, 98, 8, 24, 81, -118, 83, -3]	 channelId = 10000	 matchCode.A = [-32, -7, 2, 96, 96, 8, 24, 81, -118, 91, -3, 0, 0, 11, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 4, -57]	 matchCode.B = 13	 result.channel_id = 11
new:	 userId = 0519a88bc0674c6480e0b723d386cfe5	 clientCode = [-24, -3, 2, 96, 98, 8, 24, 81, -118, 83, -3]	 channelId = 10000	 matchCode.A = [-32, -7, 2, 96, 96, 8, 24, 81, -118, 91, -3, 0, 0, 11, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 4, -57]	 matchCode.B = 13	 result.channel_id = 11
old:	 userId = 054aa6cbbd5545929ddceec07bd7ba2c	 clientCode = [-1, 104, -44, -1, -124, -65, 0, -11, -72, 48, 107]	 channelId = 10000	 matchCode.A = [-1, 104, -44, -1, -60, -65, 32, -3, -72, 48, 107, 5, 0, -42, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 76, 55]	 matchCode.B = 1	 result.channel_id = 214
new:	 userId = 054aa6cbbd5545929ddceec07bd7ba2c	 clientCode = [-1, 104, -44, -1, -124, -65, 0, -11, -72, 48, 107]	 channelId = 10000	 matchCode.A = [-1, 104, -44, -1, -60, -65, 32, -3, -72, 48, 107, 5, 0, -42, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 76, 55]	 matchCode.B = 1	 result.channel_id = 214
old:	 userId = 0572b396e1d643948b1bd3a808988929	 clientCode = [-63, 73, 0, 10, -5, 74, 11, 63, 50, -5, 96]	 channelId = 10000	 matchCode.A = [-63, 73, 0, 8, -5, 74, 11, 23, 50, -5, 96, 0, 0, -44, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -49, 88]	 matchCode.B = 1	 result.channel_id = 212
new:	 userId = 0572b396e1d643948b1bd3a808988929	 clientCode = [-63, 73, 0, 10, -5, 74, 11, 63, 50, -5, 96]	 channelId = 10000	 matchCode.A = [-63, 73, 0, 8, -5, 74, 11, 23, 50, -5, 96, 0, 0, -44, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -49, 88]	 matchCode.B = 1	 result.channel_id = 212
old:	 userId = 0591df984cd04f339b899fb86182f3f8	 clientCode = [-55, -108, 104, 111, 32, 61, -36, 41, -118, 23, -73]	 channelId = 10000	 matchCode.A = [-56, -108, 104, 107, 32, 61, -36, 41, -114, 23, -105, 2, 0, -52, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -120, 48]	 matchCode.B = 1	 result.channel_id = 204
new:	 userId = 0591df984cd04f339b899fb86182f3f8	 clientCode = [-55, -108, 104, 111, 32, 61, -36, 41, -118, 23, -73]	 channelId = 10000	 matchCode.A = [-55, -108, 104, 111, 33, 61, -36, 41, -113, 23, -105, 1, 0, -52, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -119, 92]	 matchCode.B = 1	 result.channel_id = 204
old:	 userId = 05947e1eb2084f559472668264c57d28	 clientCode = [71, -97, 63, 2, 40, 0, -65, 6, 19, 81, -65]	 channelId = 223	 matchCode.A = [7, -97, 47, 2, 40, 2, -65, 6, 19, 83, -65, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 52, -31]	 matchCode.B = 1	 result.channel_id = 223
new:	 userId = 05947e1eb2084f559472668264c57d28	 clientCode = [71, -97, 63, 2, 40, 0, -65, 6, 19, 81, -65]	 channelId = 223	 matchCode.A = [7, -97, 47, 2, 40, 2, -65, 6, 19, 83, -65, 1, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 52, -31]	 matchCode.B = 1	 result.channel_id = 223
old:	 userId = 0599a4d9663b442ea2c6d765b0720ec2	 clientCode = [-17, -67, -12, -68, -9, -3, -1, -126, -103, -120, -67]	 channelId = 10000	 matchCode.A = [-81, -3, -4, -68, -9, -3, -1, -126, -111, -120, -67, 2, 0, -53, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 30, 107]	 matchCode.B = 11	 result.channel_id = 203
new:	 userId = 0599a4d9663b442ea2c6d765b0720ec2	 clientCode = [-17, -67, -12, -68, -9, -3, -1, -126, -103, -120, -67]	 channelId = 10000	 matchCode.A = [-81, -3, -4, -68, -9, -3, -1, -126, -111, -120, -67, 2, 0, -53, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 30, 107]	 matchCode.B = 11	 result.channel_id = 203
old:	 userId = 05a7e9fb2cde4d3ca60cb25043e5a6b8	 clientCode = [-12, -125, 0, -125, 31, 76, 121, 5, 117, 117, 3]	 channelId = 10000	 matchCode.A = [-12, -125, 0, -109, 31, 76, -7, 5, 119, 117, 3, 0, 0, 13, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 28, -81]	 matchCode.B = 6	 result.channel_id = 13
new:	 userId = 05a7e9fb2cde4d3ca60cb25043e5a6b8	 clientCode = [-12, -125, 0, -125, 31, 76, 121, 5, 117, 117, 3]	 channelId = 10000	 matchCode.A = [-12, -125, 0, -109, 31, 76, -7, 5, 119, 117, 3, 0, 0, 13, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 28, -81]	 matchCode.B = 6	 result.channel_id = 13
old:	 userId = 05d72b2a09014694b358deb868985dc6	 clientCode = [-17, -58, -16, 0, -4, -64, -44, -103, 28, -51, 20]	 channelId = 10000	 matchCode.A = [-17, 68, -16, 2, -4, -64, -44, -103, 30, -51, 20, 2, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 1, 36]	 matchCode.B = 16	 result.channel_id = 209
new:	 userId = 05d72b2a09014694b358deb868985dc6	 clientCode = [-17, -58, -16, 0, -4, -64, -44, -103, 28, -51, 20]	 channelId = 10000	 matchCode.A = [-17, 68, -16, 2, -4, -64, -44, -103, 30, -51, 20, 2, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 1, 36]	 matchCode.B = 16	 result.channel_id = 209
old:	 userId = 05d94b9208ed4b60b1067f0040fca8b0	 clientCode = [103, -1, -18, 6, 22, -128, -65, -48, 65, 80, -67]	 channelId = 10000	 matchCode.A = [71, -17, -18, 6, 22, 0, -65, -48, 65, 80, -83, 4, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -87, -13]	 matchCode.B = 8	 result.channel_id = 3
new:	 userId = 05d94b9208ed4b60b1067f0040fca8b0	 clientCode = [103, -1, -18, 6, 22, -128, -65, -48, 65, 80, -67]	 channelId = 10000	 matchCode.A = [71, -17, -18, 6, 22, 0, -65, -48, 65, 80, -83, 4, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -87, -13]	 matchCode.B = 8	 result.channel_id = 3
old:	 userId = 060cdeb910df4294b5d5ffc8d0945668	 clientCode = [123, -113, 126, 63, 3, 16, -44, -24, 49, 94, 31]	 channelId = 10000	 matchCode.A = [123, -113, 126, 63, 18, 16, -12, -20, 49, 94, 31, 1, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 93, -71]	 matchCode.B = 7	 result.channel_id = 3
new:	 userId = 060cdeb910df4294b5d5ffc8d0945668	 clientCode = [123, -113, 126, 63, 3, 16, -44, -24, 49, 94, 31]	 channelId = 10000	 matchCode.A = [123, -113, 126, 63, 18, 16, -12, -20, 49, 94, 31, 1, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 93, -71]	 matchCode.B = 7	 result.channel_id = 3
old:	 userId = 060f381c9c724d2fa0d95dc9c4954754	 clientCode = [-12, -64, 11, 16, 0, -42, -26, 107, -10, -18, 0]	 channelId = 10000	 matchCode.A = [-4, -64, 11, -108, 0, -42, -26, 106, -10, -18, 0, 0, 0, 13, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 95, -74]	 matchCode.B = 2	 result.channel_id = 13
new:	 userId = 060f381c9c724d2fa0d95dc9c4954754	 clientCode = [-12, -64, 11, 16, 0, -42, -26, 107, -10, -18, 0]	 channelId = 10000	 matchCode.A = [-4, -64, 11, -108, 0, -42, -26, 106, -10, -18, 0, 0, 0, 13, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 95, -74]	 matchCode.B = 2	 result.channel_id = 13
old:	 userId = 0618957cba414d879b06e5bff4c29b27	 clientCode = [47, 107, -60, 43, 16, 3, 111, -1, -95, 56, 105]	 channelId = 10000	 matchCode.A = [43, 107, -60, 43, 16, 11, 111, -13, -95, 56, 105, 5, 0, 12, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -82, -91]	 matchCode.B = 15	 result.channel_id = 12
new:	 userId = 0618957cba414d879b06e5bff4c29b27	 clientCode = [47, 107, -60, 43, 16, 3, 111, -1, -95, 56, 105]	 channelId = 10000	 matchCode.A = [43, 107, -60, 43, 16, 11, 111, -13, -95, 56, 105, 5, 0, 12, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -82, -91]	 matchCode.B = 15	 result.channel_id = 12
old:	 userId = 061933ea716b4ae6837089231690f4c6	 clientCode = [15, 39, -49, 0, -12, -122, -10, -49, 100, -4, -16]	 channelId = 10000	 matchCode.A = [15, 103, -17, 0, -10, -122, -10, -49, 96, -4, -16, 4, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -4, -91]	 matchCode.B = 6	 result.channel_id = 6
new:	 userId = 061933ea716b4ae6837089231690f4c6	 clientCode = [15, 39, -49, 0, -12, -122, -10, -49, 100, -4, -16]	 channelId = 10000	 matchCode.A = [15, 103, -17, 0, -10, -122, -10, -49, 96, -4, -16, 4, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -4, -91]	 matchCode.B = 6	 result.channel_id = 6
old:	 userId = 0624f1a334af43adb20cfc0b53cce94e	 clientCode = [0, 9, 0, 64, -23, 9, 63, 40, -22, -77, -7]	 channelId = 10000	 matchCode.A = [0, 9, 0, 64, -23, 15, 63, 9, -22, -77, -7, 0, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 22, 118]	 matchCode.B = 20	 result.channel_id = 221
new:	 userId = 0624f1a334af43adb20cfc0b53cce94e	 clientCode = [0, 9, 0, 64, -23, 9, 63, 40, -22, -77, -7]	 channelId = 10000	 matchCode.A = [0, 9, 0, 64, -23, 15, 63, 9, -22, -77, -7, 0, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 22, 118]	 matchCode.B = 20	 result.channel_id = 221
old:	 userId = 062b8368495d4935b111d0a13254b89c	 clientCode = [2, -65, -44, 0, -106, -1, 43, -105, 89, -95, 43]	 channelId = 10000	 matchCode.A = [2, -65, -44, 0, -106, -1, 43, -105, 73, -95, -65, 0, 0, 4, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -125, 121]	 matchCode.B = 5	 result.channel_id = 4
new:	 userId = 062b8368495d4935b111d0a13254b89c	 clientCode = [2, -65, -44, 0, -106, -1, 43, -105, 89, -95, 43]	 channelId = 10000	 matchCode.A = [2, -65, -44, 0, -106, -1, 43, -105, 73, -95, -65, 0, 0, 4, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -125, 121]	 matchCode.B = 5	 result.channel_id = 4
old:	 userId = 062d078ad4ad4a3987b9836a982bcf65	 clientCode = [-97, 11, 22, 41, -106, -21, 0, -112, 60, -96, 23]	 channelId = 10000	 matchCode.A = [-97, 15, 86, 41, -106, -21, 0, -112, 60, -95, 87, 0, 0, 8, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 38, -59]	 matchCode.B = 7	 result.channel_id = 8
new:	 userId = 062d078ad4ad4a3987b9836a982bcf65	 clientCode = [-97, 11, 22, 41, -106, -21, 0, -112, 60, -96, 23]	 channelId = 10000	 matchCode.A = [-97, 15, 86, 41, -106, -21, 0, -112, 60, -95, 87, 0, 0, 8, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 38, -59]	 matchCode.B = 7	 result.channel_id = 8
old:	 userId = 06492a1462c24656a0a363428df2bd6a	 clientCode = [-126, -105, 111, 5, 6, -8, -32, -16, -43, 32, -97]	 channelId = 10000	 matchCode.A = [-106, -105, 111, 5, 6, -8, -32, -16, -43, 32, -97, 3, 0, 7, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 52, -6]	 matchCode.B = 8	 result.channel_id = 7
new:	 userId = 06492a1462c24656a0a363428df2bd6a	 clientCode = [-126, -105, 111, 5, 6, -8, -32, -16, -43, 32, -97]	 channelId = 10000	 matchCode.A = [-106, -105, 111, 5, 6, -8, -32, -16, -43, 32, -97, 3, 0, 7, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 52, -6]	 matchCode.B = 8	 result.channel_id = 7
